tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
340359703513157632	109	120	ADR	withdrawals	nicotine	"@copelong30 had a migraine, asked him for medicine, he's sitting there like ""that's what you get! nicotine withdrawals!"" like fuck dad."	10073281	withdrawal symptom																																													
340360760863625217						"don't panic guys, i'll be ok once i've had coffee, nicotine, and injected last night's left over smack."																																															
340366862602862593	29	34	ADR	sleep	nicotine	day 2 without nicotine: fuck sleep would be nice. so would a dip.......	10022437	insomnia																																													
340373292433154048						?@demarriah: i quit alcohol &amp; nicotine right now!! ????? stop ittttt																																															
340373601805029376						"lol d song i have in mind, its too different.. dunno if others will like it.. i dey fear to record am lol .. nicotine would be on it too"																																															
340380790301024256						russia is angry with potus for protecting monsanto who makes nicotine based insecticides. when seeds are eaten by birds the birds  die																																															
340386277167882240						@thegovier does he find your lack of nicotine disturbing?																																															
353061725102280705	45	54	ADR	addiction	nicotine	sent my lovely compandre to fuel my nicotine addiction	10001125	addiction																																													
326777403470925824						@gordonalanbeard @rtaylor_mep @janebyfield actually inhaled nicotine vapour is studied - by pharma - nicotrol inhaler. good enuff 4 them...																																															
327034117688524800						"lets start with 10 paracetamol, 10 diclofenac sodium, 10 domperidone and 10 ciprofloxacin. eat at once then see what will happen ?"																																															
327103648171696129						"ciprofloxacin has its commerce from independent sectors so close match herbal, mental giant supplements, thyroid:"																																															
328202474655723522	24	32	ADR	sweating	ofloxacin	pop a ciprofloxacin i'm sweating woo!	10042661	sweating																																													
329494749805416448						"ciprofloxacin has its tit for tat modish secondary sectors beyond comparable herbaceous, rural supplements, thyr:"																																															
329654714415325184						"chemoprophylaxis for neisseria dis.: sulphonamide rifampicin ciprofloxacin, treatment: penicillin cephalosporin kalau allergy kat penicilin"																																															
330757789905457154	37	45	ADR	allergic	ofloxacin	@aquafare the only things i know i'm allergic to are sulfa drugs and ciprofloxacin.	10001720	allergic reaction to antibiotics																																													
