tweet,class
I_PRON be_AUX initially_ADV give_VERB temazepam_NOUN it_PRON make_VERB I_PRON feel_VERB worse_ADJ pain_NOUN,1
gabapentin_NOUN give_VERB hell_NOUN buzz_NOUN they_PRON finally_ADV have_VERB good_ADJ shit_NOUN that_PRON lexapro_NOUN,1
let_VERB 's_PRON talk_VERB about_SCONJ how_ADV I_PRON forget_VERB what_PRON adderall_ADV feel_VERB like_SCONJ and_CCONJ now_ADV I_PRON be_AUX it_PRON again_ADV and_CCONJ I_PRON be_AUX go_VERB nut_NOUN,1
off_ADV back_ADV be_NOUN now_ADV can_AUX not_PART afford_VERB to_PART oversleep_VERB tomorrow_NOUN &_CCONJ gabapentin_NOUN mess_VERB energy_NOUN level_NOUN nanight_INTJ sleep_VERB well_ADV,1
tecfidera_NOUN feb_PROPN year_NOUN ok_ADJ slight_ADJ flush_NOUN day_NOUN but_CCONJ nothing_PRON to_PART worry_VERB,1
starve_VERB thanks_NOUN saphris_NOUN,1
anyone_PRON vimpat_SCONJ have_VERB weight_NOUN gain_VERB issue_NOUN daughter_NOUN go_VERB size_NOUN,1
at_ADV least_ADV though_SCONJ metoprolol_PROPN do_VERB number_NOUN my_PRON vein_NOUN but_CCONJ not_PART my_PRON mom_NOUN 's_PART I_PRON think_VERB do_AUX not_PART observe_VERB she_PRON,1
I_PRON be_AUX metoprolol_NOUN but_CCONJ stop_VERB it_PRON cos_NOUN make_VERB fatigue_ADJ even_ADV worse_ADJ be_AUX learn_VERB to_PART just_ADV live_VERB it_PRON,1
vimpat_PRON give_VERB I_PRON crazy_ADJ double_ADJ vision_NOUN too_ADV that_PRON remind_VERB I_PRON medicine_NOUN time_NOUN,1
go_VERB to_PART ask_VERB gp_NOUN sleeping_NOUN tablet_NOUN try_VERB temazepam_NOUN which_PRON at_ADV least_ADV give_VERB I_PRON few_ADJ night_NOUN sleep_NOUN before_SCONJ it_PRON stop_VERB work_VERB,1
lmao_INTJ I_PRON love_VERB geodon_NOUN until_SCONJ I_PRON start_VERB pass_VERB public_ADJ and_CCONJ lose_VERB chunk_NOUN my_PRON day_NOUN it_PRON be_AUX good_ADJ when_ADV it_PRON be_AUX good_ADJ though_ADV,1
I_PRON be_AUX go_VERB to_PART have_VERB to_PART switch_VERB med_NOUN again_ADV bc_VERB viibryd_NOUN give_VERB I_PRON awful_ADJ gi_NOUN side_NOUN effect_NOUN,1
I_PRON think_VERB geodon_NOUN really_ADV change_VERB my_PRON brain_NOUN that_PRON be_AUX crazy_ADJ wellbutrin_NOUN I_PRON be_AUX consider_VERB go_VERB back_ADV but_CCONJ still_ADV more_ADJ no_INTJ,1
concussion_NOUN micro-update_NOUN decrease_VERB viibryd_NOUN seem_VERB to_PART have_AUX lessen_VERB headach_NOUN but_CCONJ make_VERB forgetfulness_NOUN and_CCONJ food_NOUN aversion_NOUN worse_ADJ,1
want_VERB to_PART do_VERB paper_NOUN to_PART have_VERB free_ADJ weekend_NOUN too_ADV tired_ADJ and_CCONJ delirious_ADJ to_PART start_VERB also_ADV too_ADV wired_VERB residual_ADJ effect_NOUN adderall_NOUN dead_ADJ,1
thanks_NOUN saphri_NOUN now_ADV I_PRON be_AUX pound_NOUN fatter_NOUN and_CCONJ counting_NOUN fuck_NOUN med_NOUN,1
I_PRON take_VERB adderall_NOUN now_ADV end_NOUN day_NOUN I_PRON get_VERB sick_ADJ and_CCONJ start_VERB puk_VERB,1
I_PRON remember_VERB I_PRON take_VERB mg_NOUN geodon_NOUN accident_NOUN and_CCONJ sleep_VERB hour_NOUN,1
right_INTJ back_ADV be_NOUN to_PART try_VERB and_CCONJ sleep_VERB again_ADV will_AUX doubt_NOUN be_AUX day_NOUN napping_NOUN hate_VERB change_VERB gabapentin_NOUN dose_NOUN always_ADV screw_VERB I_PRON,1
I_PRON realize_VERB it_PRON viibryd_NOUN but_CCONJ I_PRON swear_VERB I_PRON never_ADV be_AUX but_CCONJ it_PRON be_AUX morning_NOUN I_PRON can_AUX not_PART sleep_VERB so_ADV it_PRON be_AUX git_VERB to_PART be_AUX build_VERB,1
how_ADV do_AUX you_PRON like_VERB copaxone_NOUN think_VERB of_SCONJ switch_VERB it_PRON tecfidera_NOUN now_ADV but_CCONJ not_PART like_VERB weight_NOUN gain_NOUN and_CCONJ hair_NOUN loss_NOUN,1
do_AUX not_PART take_VERB viibryd_NOUN I_PRON use_VERB and_CCONJ it_PRON make_VERB you_PRON really_ADV it_PRON,1
day_NOUN tecfidera_NOUN my_PRON m_NOUN so_ADV far_ADV just_ADV very_ADV slight_ADJ gi_NOUN side_NOUN effect_NOUN msissucky_INTJ,1
I_PRON only_ADV take_VERB basic_ADJ morning_NOUN be_AUX so_ADV confused_ADJ I_PRON lock_VERB hubby_ADV then_ADV collapsed.he_PRON think_VERB I_PRON be_AUX drunk_ADJ or_CCONJ od_ADJ would_NOUN something_PRON,1
ok_ADJ have_VERB anyone_PRON here_ADV take_VERB pill_NOUN to_PART help_VERB insomnia_NOUN I_PRON stop_VERB take_VERB ambien_ADV I_PRON be_AUX gain_VERB weight_NOUN sleep_NOUN eat_VERB,1
only_ADV neg_ADJ side_NOUN effect_NOUN I_PRON get_VERB gabapentin_NOUN be_AUX drowsiness_NOUN do_AUX not_PART work_VERB great_ADJ pain_NOUN but_CCONJ strangely_ADV it_PRON be_AUX more_ADV effective_ADJ,1
I_PRON have_AUX not_PART be_AUX diagnose_VERB pot_NOUN but_CCONJ I_PRON do_AUX have_VERB orthostatic_ADJ hypotension_NOUN which_PRON they_PRON say_VERB be_AUX side_NOUN effect_NOUN namenda_NOUN,1
I_PRON be_AUX prescri_VERB x_NOUN mo_NOUN permanent_ADJ nerve_NOUN &_CCONJ tendon_NOUN damage_NOUN there_PRON be_VERB hundred_NOUN thousand_NOUN we_PRON,1
challenge_NOUN try_VERB to_PART take_VERB nap_NOUN while_SCONJ adderall_NOUN hind_NOUN you_PRON can_AUX not_PART,1
neurontin_NOUN help_VERB my_PRON pain_NOUN so_ADV much_ADV but_CCONJ basically_ADV put_VERB I_PRON coma_NOUN of_ADV course_ADV can_AUX not_PART win_VERB,1
ooo_ADV here_ADV be_AUX part_NOUN tysabri_NOUN infusion_NOUN when_ADV I_PRON be_AUX cold_ADJ don_NOUN t_NOUN bit_NOUN at_ADV all_ADV m_NOUN,1
I_PRON be_AUX disable_VERB live_VERB pain_NOUN levaquin_NOUN get_VERB better_ADJ do_VERB not_PART may_AUX rally_NOUN wash_NOUN plea_NOUN rid_ADJ cipro_NOUN avelox_NOUN and_CCONJ lev_NOUN,1
take_VERB too_ADV much_ADJ pregabalin_NOUN order_NOUN to_PART sleep_VERB but_CCONJ that_PRON be_AUX happen_VERB be_AUX I_PRON be_AUX space_VERB fuck_NOUN and_CCONJ lose_VERB use_NOUN my_PRON hand_NOUN bit_NOUN,1
yeah_INTJ know_VERB what_PRON you_PRON mean_VERB I_PRON up_VERB my_PRON lyrica_NOUN again_ADV yesterday_NOUN pain_NOUN bit_NOUN better_ADJ but_CCONJ bit_NOUN wobbly_ADV my_PRON foot_NOUN when_ADV I_PRON get_VERB up_ADV,1
my_PRON way_NOUN to_PART derriford_VERB hospital_NOUN have_VERB allergic_ADJ reaction_NOUN new_ADJ drug_NOUN asenapine_ADJ suck_NOUN,1
totally_ADV down_ADV possible_ADJ decreased_VERB appetite_NOUN decrease_VERB weight_NOUN side_NOUN effect_NOUN pristiq_NOUN tbh_NOUN,1
increase_NOUN pregabalin_NOUN fri_NOUN be_AUX make_VERB I_PRON so_ADV tired_ADJ and_CCONJ wee_ADJ bit_NOUN dizzy_NOUN but_CCONJ anxiety_NOUN be_AUX calmer_NOUN when_ADV I_PRON feel_VERB this_PRON 's_PART,1
have_VERB anyone_PRON ever_ADV take_VERB pristiq_NOUN before_ADV I_PRON just_ADV get_AUX prescribe_VERB it_PRON because_SCONJ effexor_NOUN make_VERB I_PRON nauseate_VERB do_AUX pristiq_NOUN do_AUX same_ADJ thing_NOUN,1
m_VERB update_ADV mg_NOUN latuda_PROPN which_PRON give_VERB I_PRON weirdest_NOUN feel_VERB hour_NOUN after_SCONJ take_VERB it_PRON &_CCONJ mg_NOUN clonazepam_NOUN he_PRON will_AUX not_PART give_VERB I_PRON more_ADJ,1
not_PART take_VERB gabapentin_NOUN tonight_NOUN see_VERB if_SCONJ I_PRON feel_VERB less_ADJ zombie_NOUN tomorrow_NOUN nothing_PRON be_AUX worth_ADJ brain_NOUN cloud_NOUN and_CCONJ lack_NOUN coordination_NOUN,1
pristiq_NOUN and_CCONJ I_PRON do_AUX not_PART mind_VERB they_PRON sometimes_ADV but_CCONJ sometimes_ADV they_PRON be_AUX really_ADV emotional_ADJ and_CCONJ I_PRON can_AUX not_PART sleep_VERB then_ADV,1
new_ADJ medication_NOUN be_AUX kick_VERB my_PRON ass_NOUN and_CCONJ I_PRON feel_VERB flushed_ADJ hope_VERB I_PRON make_VERB it_PRON night_NOUN restoril_NOUN be_AUX not_PART play_VERB around_ADV,1
it_PRON be_AUX better_ADJ my_PRON old_ADJ meds_NOUN which_PRON cause_VERB like_INTJ mood_NOUN swing_NOUN and_CCONJ nightmare_NOUN and_CCONJ insomnia_NOUN my_PRON vimpat_NOUN current_ADJ,1
no_INTJ I_PRON care_VERB temazepam_NOUN and_CCONJ adderall_NOUN be_AUX pretty_ADV strong_ADJ drug_NOUN cause_SCONJ paranoia_NOUN other_ADJ thing_NOUN,1
I_PRON think_VERB it_PRON could_AUX be_AUX lower_VERB my_PRON blood_NOUN sugar_ADV too_ADV much_ADJ I_PRON take_VERB onglyza_NOUN mg_NOUN morns_NOUN metformin_NOUN mg_NOUN,1
viibryd_NOUN give_VERB I_PRON occasional_ADJ lucid_NOUN dream_NOUN as_ADV well_ADV epic_ADJ photorealistic_ADJ dream_NOUN elaborate_ADJ interweaving_NOUN plot_NOUN,1
so_ADV time_NOUN night_NOUN I_PRON can_AUX choose_VERB lyrica_NOUN beware_VERB swollen_VERB throat_NOUN colon_NOUN penis_NOUN al_PROPN or_CCONJ adam_NOUN and_CCONJ eve_NOUN same_ADJ result_NOUN,1
lot_NOUN leave_VERB over_ADV back_ADV problem_NOUN gabapentin_NOUN be_AUX pretty_ADV trippy_ADJ too_ADV do_AUX not_PART really_ADV need_VERB they_PRON anymore_ADV good_ADJ emergency_NOUN,1
bupenomroph_VERB something_PRON tht_NOUN they_PRON downstair_ADV also_ADV be_AUX pregabalin_ADJ wow_NOUN wentfromsize_NOUN 8to_NOUN,1
take_VERB month_NOUN after_SCONJ take_VERB brilinta_NOUN to_PART get_VERB my_PRON insulin_ADJ basal_NOUN rate_NOUN back_ADV nearly_ADV perfect.definitely_ADV bad_ADJ drug_NOUN diabete_NOUN,1
first_ADJ time_NOUN ag_NOUN I_PRON have_AUX take_VERB gabapentin_NOUN and_CCONJ paracetamol_NOUN I_PRON be_AUX sore_ADJ and_CCONJ I_PRON be_AUX emotional_ADJ do_AUX not_PART mess_VERB I_PRON,1
headache_INTJ check_VERB forget_VERB to_PART refilll_VERB uloric_ADJ script_NOUN check_VERB,1
I_PRON have_AUX have_VERB tysabri_NOUN infusion_NOUN and_CCONJ I_PRON feel_VERB sick_ADJ and_CCONJ time_NOUN I_PRON get_VERB they_PRON few_ADJ day_NOUN up_ADV week_NOUN be_AUX this_PRON my_PRON life_NOUN now_ADV,1
I_PRON have_AUX take_VERB temazepam_NOUN so_SCONJ struggle_VERB to_PART say_VERB what_PRON I_PRON mean_VERB clearly_ADV sorry_ADJ,1
so_ADV I_PRON run_VERB victoza_NOUN payday_NOUN &_CCONJ restart_VERB it_PRON yesterday_NOUN bleh_NOUN nausea_NOUN it_PRON do_AUX help_VERB I_PRON lose_VERB lb_NOUN but_CCONJ I_PRON find_VERB when_ADV I_PRON run_VERB out_ADV,1
lexapro_NOUN make_VERB I_PRON lethargic_ADJ but_CCONJ also_ADV affect_VERB my_PRON sleep_NOUN insomnia_NOUN and_CCONJ have_VERB few_ADJ other_ADJ issue_NOUN take_VERB pristiq_NOUN now_ADV work_VERB I_PRON,1
pt_VERB class_NOUN recurrent_ADJ gout_NOUN &_CCONJ sj_NOUN allopurinol_NOUN start_VERB febuxostat_ADJ &_CCONJ spec_ADJ authority_NOUN obtain_VERB pr_VERB to_PART prevent_VERB flare_NOUN rxisin_NOUN pam_NOUN,1
mine_PRON be_AUX okay_ADJ I_PRON just_ADV feel_VERB little_ADJ drunk_ADJ sometimes_ADV I_PRON use_VERB to_PART get_VERB spinny_NOUN but_CCONJ it_PRON be_AUX better_ADJ I_PRON have_VERB trileptal_NOUN and_CCONJ vimpat_NOUN,1
come_VERB viibryd_NOUN be_AUX really_ADV fuck_VERB hard_ADV vivid_ADJ ass_NOUN crazy_ADJ dream_NOUN burn_VERB now_ADV get_VERB sad_ADJ everyone_PRON stick_VERB mg_NOUN you_PRON own_ADJ sake_NOUN,1
dammmit_NOUN I_PRON have_AUX find_VERB previously_ADV temazepbe_NOUN have_VERB ridiculously_ADV small_ADJ window_NOUN opportunity_NOUN miss_VERB it_PRON and_CCONJ you_PRON get_VERB hangover_NOUN,1
fine_ADJ sweet_ADJ basic_ADJ bone_NOUN bad_ADJ breath_NOUN bad_ADJ diarrhea_NOUN horse_NOUN ebook_VERB fart_ADJ yogurt_NOUN turd_NOUN fever_NOUN full_ADJ what_PRON januvia_NOUN,1
tire_ADJ tysabri_NOUN infusion_NOUN I_PRON be_AUX,1
tysabri_NOUN I_PRON do_AUX not_PART aco_VERB much_ADV but_CCONJ I_PRON do_AUX tim_NOUN rebif_NOUN I_PRON ach_VERB so_ADV bad_ADJ it_PRON be_AUX unbearable_ADJ time_NOUN flu_NOUN symptom_NOUN I_PRON have_VERB,1
also_ADV tmi_PRON but_CCONJ tummy_ADJ issue_NOUN I_PRON have_VERB viibryd_NOUN have_AUX disappear_VERB I_PRON do_AUX not_PART have_VERB to_PART buy_VERB tp_NOUN but_CCONJ case_NOUN anymore_ADV,1
company_NOUN that_PRON make_VERB victoza_NOUN that_PRON give_VERB I_PRON pancrea_NOUN cancer_NOUN,1
stop_VERB take_VERB adderall_ADV then_ADV you_PRON duck_VERB my_PRON heart_NOUN have_AUX be_AUX beat_VERB so_ADV fast_ADV past_ADJ week_NOUN,1
temazepam_NOUN make_VERB I_PRON not_PART sleepy_NOUN but_CCONJ also_ADV make_VERB I_PRON put_VERB milk_NOUN away_ADV freezer_NOUN try_VERB to_PART see_VERB if_SCONJ it_PRON actually_ADV make_VERB I_PRON sleep_NOUN,1
oh_INTJ and_CCONJ do_AUX I_PRON tell_VERB you_PRON I_PRON take_VERB mg_NOUN temazepam_NOUN since_SCONJ I_PRON do_AUX not_PART fall_VERB asleep_ADV I_PRON be_AUX high_ADJ yay_INTJ I_PRON,1
I_PRON play_VERB homework_NOUN my_PRON rachelle_NOUN lefevre_VERB but_CCONJ I_PRON lose_VERB few_ADJ day_NOUN ago_ADV design_VERB caravan_ADJ tecfidera_NOUN bitbar_NOUN diarrhea_NOUN,1
just_ADV take_VERB gabapentin_NOUN now_ADV I_PRON be_AUX sweat_VERB,1
pah_INTJ -ness_NOUN pregabalin_ADJ drowsiness_NOUN &_CCONJ dizziness_NOUN be_AUX make_VERB I_PRON sloth_ADV like_INTJ I_PRON have_AUX not_PART be_AUX able_ADJ to_PART read_VERB book_NOUN week_NOUN not_PART good_ADJ sign_NOUN,1
feel_VERB proud_ADJ myself_PRON for_SCONJ write_VERB my_PRON august_NOUN favourite_NOUN today_NOUN even_ADV though_SCONJ I_PRON have_VERB my_PRON tysabri_NOUN infusion_NOUN and_CCONJ feel_VERB shit_NOUN bblogger_NOUN,1
lyrican_NOUN may_AUX cause_VERB suicidal_ADJ thought_NOUN or_CCONJ action_NOUN my_PRON mom_NOUN think_VERB they_PRON be_AUX point_NOUN there_ADV,1
try_VERB to_PART force_VERB myself_PRON to_PART sleep_VERB adderall_NOUN be_AUX fuck_VERB impossible_ADJ,1
I_PRON can_AUX not_PART sleep_VERB thanks_NOUN pristiq_NOUN,1
I_PRON can_AUX stay_VERB later_ADV less_ADJ geodon_NOUN and_CCONJ less_ADJ zoloft_NOUN but_CCONJ then_ADV I_PRON can_AUX not_PART fall_VERB asleep_ADV and_CCONJ want_VERB to_PART stay_VERB bed_NOUN day_NOUN this_PRON have_AUX be_AUX my_PRON week_NOUN,1
tecfidera_NOUN taker_NOUN anyone_PRON get_VERB they_PRON dosage_NOUN reduce_VERB low_ADJ wbc_NOUN count_NOUN this_PRON may_AUX happen_VERB I_PRON and_CCONJ it_PRON make_VERB I_PRON little_ADJ worried_ADJ,1
donowpill_VERB prescription_NOUN drug_NOUN abuse_NOUN look_VERB adderall_NOUN and_CCONJ sometimes_ADV but_CCONJ rarely_ADV vicodin_VERB where_ADV I_PRON live_VERB,1
today_NOUN &_CCONJ past_ADJ day_NOUN be_AUX so_ADV have_AUX not_PART be_AUX good_ADJ at_ADV all_ADV my_PRON new_ADJ med_VERB vimpat_NOUN be_AUX givin_VERB I_PRON hard_ADJ time_NOUN bad_ADJ double_ADJ vision_NOUN weak_ADJ,1
when_ADV I_PRON be_AUX try_VERB to_PART eat_VERB decent_ADJ meal_NOUN adderall_NOUN I_PRON feel_VERB struggle_NOUN kid_NOUN matilda_PROPN who_PRON be_AUX force_VERB to_PART finish_VERB chocolate_NOUN cake_NOUN,1
I_PRON have_AUX take_VERB gabapentin_NOUN and_CCONJ vicodin_NOUN do_AUX not_PART expect_VERB I_PRON to_PART make_VERB sense_NOUN,1
do_AUX not_PART quit_VERB viibryd_ADJ cold_ADJ turkey_NOUN it_PRON be_AUX disaster_NOUN withdrawal_NOUN viibryd_VERB bipolar_ADJ depression_NOUN ocd_VERB med_NOUN confusion_NOUN agitation_NOUN itch_NOUN,1
gabapentin_NOUN and_CCONJ amitryptylinr_NOUN make_VERB I_PRON very_ADV drowsy_ADJ propanalol_NOUN make_VERB I_PRON dizzy_NOUN but_CCONJ I_PRON have_VERB very_ADV low_ADJ blood_NOUN pressure_NOUN,1
latuda_NOUN make_VERB I_PRON lose_VERB function_NOUN my_PRON neck_NOUN it_PRON be_AUX just_ADV sagge_VERB there_ADV lmfao_NOUN,1
probably_ADV month_NOUN ago_ADV after_SCONJ I_PRON start_VERB take_VERB viibryd_NOUN I_PRON begin_VERB tumbl_VERB dream_NOUN half_NOUN conscious_ADJ state_NOUN,1
geodon_NOUN withdrawl_NOUN start_VERB fast_ADJ,1
med_NOUN be_AUX you_PRON gabapentin_ADJ pregablin_ADJ horrible_ADJ weight_NOUN gain_NOUN opiate_NOUN can_AUX cause_VERB very_ADV bad_ADJ nausea_NOUN stomach_NOUN pain_NOUN vomiting_VERB,1
plus_CCONJ jenifer_PROPN help_VERB I_PRON my_PRON sister_NOUN jennifer_NOUN who_PRON die_VERB maybe_ADV lyrica_PROPN you_PRON guy_NOUN be_AUX best_ADJ,1
pregabalin_NOUN give_VERB I_PRON d_ADJ cinema_NOUN vision_NOUN glassis_NOUN it_PRON be_AUX unusual_ADJ see_VERB rgb_NOUN spectrum_NOUN distort_VERB whatever_PRON you_PRON be_AUX look_VERB,1
im_VERB and_CCONJ em_NOUN take_VERB my_PRON boniva_NOUN late_ADV and_CCONJ now_ADV im_PRON kind_NOUN turnt_NOUN kid_NOUN say_VERB it_PRON nowadays_ADV,1
have_VERB to_PART stop_VERB tysabri_PRON pml_NOUN I_PRON think_VERB that_PRON be_AUX what_PRON it_PRON be_AUX call_VERB risk_NOUN new_ADJ m_VERB come_VERB feb_PROPN risk_NOUN factor_NOUN,1
yep_INTJ pristiq_NOUN stop_VERB work_VERB I_PRON have_AUX be_AUX phase_VERB off_ADV last_ADJ week_NOUN past_ADJ day_NOUN have_AUX be_AUX very_ADV rough_ADJ,1
لاتنس_NOUN ان_NOUN brilinta_NOUN can_AUX cause_VERB dyspnea_NOUN especially_ADV first_ADJ week_NOUN consider_VERB switch_VERB plavix_NOUN or_CCONJ effient_NOUN if_SCONJ need_VERB,1
if_SCONJ I_PRON put_VERB my_PRON head_NOUN down_ADV class_NOUN and_CCONJ my_PRON prof_NOUN yell_VERB I_PRON I_PRON be_AUX just_ADV go_VERB to_PART scream_NOUN about_SCONJ how_ADV much_ADJ I_PRON dislike_VERB viibryd_NOUN so_ADV far_ADV,1
last_ADJ day_NOUN I_PRON have_AUX come_VERB conclusion_NOUN that_SCONJ withdraw_VERB pristiq_NOUN must_AUX be_AUX lose_VERB come_VERB off_ADV heroin_ADV fuuuck_NOUN,1
yeah_INTJ I_PRON have_AUX be_AUX or_CCONJ pristiq_NOUN work_VERB well_ADV while_NOUN until_SCONJ it_PRON stop_VERB,1
effexor_NOUN really_ADV should_AUX be_AUX illegal_ADJ I_PRON switch_VERB pristiq_NOUN to_PART try_VERB to_PART get_VERB it_PRON now_ADV stop_VERB pristiq_NOUN brain_NOUN zap_NOUN back_ADV fury_INTJ,1
idk_NOUN just_ADV go_VERB from_SCONJ tysabri_PRON to_PART aubagio_VERB though_ADV tysabri_PRON be_AUX make_VERB it_PRON so_ADV i_PRON keep_VERB get_VERB shingles_NOUN do_VERB ok_ADV new_ADJ m_VERB,1
victoza_NOUN make_VERB I_PRON have_VERB appetite_NOUN at_ADV all_ADV thediabetty_ADJ diabete_NOUN t1d_VERB,1
saphris_NOUN be_AUX one_NOUN that_PRON finally_ADV knock_VERB I_PRON into_SCONJ feeling_VERB stable_ADJ of_ADV course_ADV now_ADV I_PRON be_AUX am_NOUN and_CCONJ not_ADV sleep_NOUN bpdchat_PRON,1
celexa_NOUN make_VERB I_PRON fat_ADJ and_CCONJ lazy_ADJ viibryd_NOUN make_VERB it_PRON worse_ADJ I_PRON feel_VERB like_SCONJ there_PRON be_VERB nothing_PRON there_ADV that_PRON will_AUX work_VERB I_PRON,1
I_PRON be_AUX not_PART take_VERB levofloxacin_ADV again_ADV oh_INTJ my_PRON head_NOUN hurts_NOUN and_CCONJ such_ADJ strange_ADJ thought_NOUN &_CCONJ bad_ADJ dream_NOUN yuck_ADJ antibiotic_NOUN,1
take_VERB adderall_ADV and_CCONJ get_VERB my_PRON homework_NOUN do_VERB quicker_ADV than_SCONJ expect_VERB now_ADV I_PRON can_AUX not_PART sleep_VERB,1
but_CCONJ they_PRON have_VERB to_PART take_VERB I_PRON geodon_NOUN cuz_NOUN I_PRON be_AUX develop_VERB dyskonesia_NOUN,1
I_PRON take_VERB bystolic_NOUN about_ADV mo_NOUN but_CCONJ pcp_NOUN take_VERB I_PRON bc_NOUN i_PRON class_NOUN be_AUX ti_ADJ time_NOUN whoops_NOUN,1
also_ADV note_NOUN fioricet_NOUN aspirin_NOUN mg_NOUN d_PROPN melatonin_NOUN gabapentin_VERB mg_NOUN case_NOUN I_PRON wake_VERB blind_ADJ or_CCONJ do_AUX not_PART wake_VERB longest_VERB headaco_PRON hr_NOUN,1
I_PRON be_AUX addict_VERB to_PART adderall_VERB and_CCONJ I_PRON have_AUX be_AUX try_VERB to_PART recover_VERB it_PRON but_CCONJ I_PRON be_AUX only_ADV able_ADJ to_PART little_VERB little_ADJ more_ADJ info_NOUN dm_NOUN I_PRON,1
so_ADV my_PRON pregabalin_NOUN be_AUX suppose_VERB to_PART be_AUX be_AUX increase_VERB but_CCONJ be_AUX now_ADV be_AUX decrease_VERB horrible_ADJ dry_ADJ eye_NOUN and_CCONJ mouth_NOUN side_NOUN effect_NOUN,1
last_ADJ day_NOUN I_PRON have_AUX come_VERB conclusion_NOUN that_SCONJ withdraw_VERB pristiq_NOUN must_AUX be_AUX like_SCONJ come_VERB heroin_NOUN fuuuck_NOUN,1
I_PRON be_AUX prescibe_VERB keppra_NOUN levitiricitam_NOUN and_CCONJ pregabalin_ADJ high_ADJ dos_NOUN but_CCONJ only_ADV take_VERB pregabalin_NOUN keppra_NOUN drowsy_NOUN alternative_NOUN,1
hi_INTJ side_NOUN effect_NOUN can_AUX be_AUX really_ADV bad_ADJ ive_NOUN be_AUX lots_NOUN I_PRON be_AUX ok_ADJ thanks_NOUN ive_VERB only_ADV just_ADV start_VERB pregabalin_ADJ bit_NOUN numb_NOUN though_ADV,1
that_PRON be_AUX crazy_ADJ because_SCONJ I_PRON take_VERB keppra_NOUN which_PRON put_VERB I_PRON suicide_NOUN watch_NOUN I_PRON be_AUX vimpat_NOUN now_ADV and_CCONJ it_PRON be_AUX decent_ADJ,1
just_ADV pop_VERB nonstimulant_NOUN adderall_NOUN pill_NOUN not_PART good_ADJ stuff_NOUN and_CCONJ now_ADV my_PRON mind_NOUN be_VERB like_SCONJ soaring_VERB and_CCONJ I_PRON think_VERB i_PRON be_AUX go_VERB crazy_ADJ,1
I_PRON be_AUX come_VERB my_PRON day_NOUN adderall_NOUN stint_NOUN and_CCONJ my_PRON emotion_NOUN be_AUX just_ADV not_PART have_VERB it_PRON,1
adderal_ADJ make_VERB I_PRON manic_ADJ saphris_PRON make_VERB my_PRON skin_NOUN crawl_NOUN and_CCONJ give_VERB I_PRON dread_VERB twitch_NOUN hydroxyzine_PRON be_AUX more_ADV placebo_NOUN anything_PRON else_ADJ,1
I_PRON be_AUX keppra_NOUN awhile_ADV I_PRON have_VERB terrible_ADJ mood_NOUN swing_NOUN while_SCONJ I_PRON be_AUX it.e_NOUN vimpat_NOUN now_ADV and_CCONJ dehydration_NOUN be_AUX major_ADJ thing_NOUN,1
lyrica_NOUN stuff_NOUN just_ADV make_VERB I_PRON want_VERB to_PART eat_VERB and_CCONJ sleep_VERB fatkidprob_NOUN hangry_NOUN,1
whoa_INTJ topamax_NOUN saphris_NOUN be_AUX what_PRON cause_VERB my_PRON nighttime_NOUN craziness_NOUN haha_INTJ topamax_NOUN cut_NOUN craving_NOUN keep_VERB I_PRON bed_NOUN,1
not_PART wink_VERB you_PRON mr_NOUN barista_NOUN I_PRON just_ADV way_ADV overdo_AUX it_PRON espresso_NOUN shot_NOUN &_CCONJ today_NOUN,1
also_ADV tell_VERB I_PRON I_PRON be_AUX imagine_VERB agitation_NOUN lyrica_NOUN because_SCONJ she_PRON have_AUX not_PART hear_VERB anyone_PRON say_VERB it.in_ADJ '_NOUN 's_PART common_ADJ effect_NOUN,1
oh_INTJ shitty_NOUN day_NOUN forget_VERB to_PART take_VERB my_PRON geodon_NOUN morning_NOUN and_CCONJ have_AUX have_VERB withdraw_NOUN and_CCONJ anxiety_NOUN day_NOUN I_PRON would_AUX like_VERB to_PART quit_VERB shit_NOUN,1
lyrica_NOUN good_ADJ and_CCONJ expensive_ADJ make_VERB giant_ADJ pfizer_NOUN very_ADV good_ADJ but_CCONJ can_AUX make_VERB you_PRON lil_NOUN drowsy_NOUN,1
show_NOUN lawd_NOUN tecfidera_NOUN be_AUX go_VERB to_PART kill_VERB I_PRON not_PART really_ADV but_CCONJ flushing_NOUN be_AUX very_ADV uncomfortable_ADJ mssuck_NOUN,1
I_PRON havent_VERB eat_VERB anything_PRON day_NOUN and_CCONJ I_PRON be_AUX hungry_ADJ but_CCONJ I_PRON do_AUX not_PART feel_VERB like_SCONJ eat_VERB thanks_NOUN adderall_NOUN,1
I_PRON be_AUX not_PART allow_VERB to_PART take_VERB seroquel_NOUN &_CCONJ neurontin_NOUN &_CCONJ then_ADV go_VERB cook_VERB food_NOUN cause_SCONJ I_PRON nod_VERB like_SCONJ I_PRON be_AUX dope_NOUN &_CCONJ make_VERB fuckin_ADJ mess_NOUN whoops_NOUN,1
I_PRON be_AUX twitter_NOUN machine_NOUN tonight_NOUN cuz_NOUN can_AUX not_PART walk_VERB or_CCONJ do_VERB anything_PRON else_ADJ tonight_NOUN boost_VERB dose_NOUN have_VERB my_PRON motor_NOUN control_NOUN jack_VERB,1
